block,street_name_original,address_original,street_name,full_address,processed_address
546,BEDOK NTH ST 3,546 BEDOK NTH ST 3,BEDOK NORTH ST 3      ,546 BEDOK NORTH ST 3     Singapore,546 BEDOK NORTH ST 3    
619,BEDOK RESERVOIR RD,619 BEDOK RESERVOIR RD,BEDOK RESERVOIR ROAD        ,619 BEDOK RESERVOIR ROAD       Singapore,619 BEDOK RESERVOIR ROAD      
44,BEDOK STH RD,44 BEDOK STH RD,BEDOK SOUTH ROAD        ,44 BEDOK SOUTH ROAD       Singapore,44 BEDOK SOUTH ROAD      
624,BEDOK RESERVOIR RD,624 BEDOK RESERVOIR RD,BEDOK RESERVOIR ROAD        ,624 BEDOK RESERVOIR ROAD       Singapore,624 BEDOK RESERVOIR ROAD      
720,BEDOK RESERVOIR RD,720 BEDOK RESERVOIR RD,BEDOK RESERVOIR ROAD        ,720 BEDOK RESERVOIR ROAD       Singapore,720 BEDOK RESERVOIR ROAD      
147,BEDOK RESERVOIR RD,147 BEDOK RESERVOIR RD,BEDOK RESERVOIR ROAD        ,147 BEDOK RESERVOIR ROAD       Singapore,147 BEDOK RESERVOIR ROAD      
60,NEW UPP CHANGI RD,60 NEW UPP CHANGI RD,NEW UPP CHANGI ROAD      ,60 NEW UPP CHANGI ROAD     Singapore,60 NEW UPP CHANGI ROAD    
516,BEDOK NTH AVE 2,516 BEDOK NTH AVE 2,BEDOK NORTH AVE 2      ,516 BEDOK NORTH AVE 2     Singapore,516 BEDOK NORTH AVE 2    
155,BEDOK STH AVE 3,155 BEDOK STH AVE 3,BEDOK SOUTH AVE 3      ,155 BEDOK SOUTH AVE 3     Singapore,155 BEDOK SOUTH AVE 3    
162,BEDOK STH RD,162 BEDOK STH RD,BEDOK SOUTH ROAD        ,162 BEDOK SOUTH ROAD       Singapore,162 BEDOK SOUTH ROAD      
302,SHUNFU RD,302 SHUNFU RD,SHUNFU ROAD          ,302 SHUNFU ROAD         Singapore,302 SHUNFU ROAD        
109,BISHAN ST 12,109 BISHAN ST 12,BISHAN ST 12        ,109 BISHAN ST 12       Singapore,109 BISHAN ST 12      
108,BISHAN ST 12,108 BISHAN ST 12,BISHAN ST 12        ,108 BISHAN ST 12       Singapore,108 BISHAN ST 12      
304,BT BATOK ST 31,304 BT BATOK ST 31,BUKIT BATOK ST 31      ,304 BUKIT BATOK ST 31     Singapore,304 BUKIT BATOK ST 31    
267,BT BATOK EAST AVE 4,267 BT BATOK EAST AVE 4,BUKIT BATOK EAST AVE 4    ,267 BUKIT BATOK EAST AVE 4   Singapore,267 BUKIT BATOK EAST AVE 4  
318,BT BATOK ST 32,318 BT BATOK ST 32,BUKIT BATOK ST 32      ,318 BUKIT BATOK ST 32     Singapore,318 BUKIT BATOK ST 32    
271,BT BATOK EAST AVE 4,271 BT BATOK EAST AVE 4,BUKIT BATOK EAST AVE 4    ,271 BUKIT BATOK EAST AVE 4   Singapore,271 BUKIT BATOK EAST AVE 4  
340,BT BATOK ST 34,340 BT BATOK ST 34,BUKIT BATOK ST 34      ,340 BUKIT BATOK ST 34     Singapore,340 BUKIT BATOK ST 34    
114,BT BATOK WEST AVE 6,114 BT BATOK WEST AVE 6,BUKIT BATOK WEST AVE 6    ,114 BUKIT BATOK WEST AVE 6   Singapore,114 BUKIT BATOK WEST AVE 6  
173,BT BATOK WEST AVE 8,173 BT BATOK WEST AVE 8,BUKIT BATOK WEST AVE 8    ,173 BUKIT BATOK WEST AVE 8   Singapore,173 BUKIT BATOK WEST AVE 8  
268,BT BATOK EAST AVE 4,268 BT BATOK EAST AVE 4,BUKIT BATOK EAST AVE 4    ,268 BUKIT BATOK EAST AVE 4   Singapore,268 BUKIT BATOK EAST AVE 4  
323,BT BATOK ST 33,323 BT BATOK ST 33,BUKIT BATOK ST 33      ,323 BUKIT BATOK ST 33     Singapore,323 BUKIT BATOK ST 33    
333,BT BATOK ST 32,333 BT BATOK ST 32,BUKIT BATOK ST 32      ,333 BUKIT BATOK ST 32     Singapore,333 BUKIT BATOK ST 32    
6,REDHILL CL,6 REDHILL CL,REDHILL CL          ,6 REDHILL CL         Singapore,6 REDHILL CL        
20,JLN KLINIK,20 JLN KLINIK,JALAN KLINIK          ,20 JALAN KLINIK         Singapore,20 JALAN KLINIK        
37,LIM LIAK ST,37 LIM LIAK ST,LIM LIAK ST        ,37 LIM LIAK ST       Singapore,37 LIM LIAK ST      
149,SILAT AVE,149 SILAT AVE,SILAT AVE          ,149 SILAT AVE         Singapore,149 SILAT AVE        
4,DELTA AVE,4 DELTA AVE,DELTA AVE          ,4 DELTA AVE         Singapore,4 DELTA AVE        
37,TELOK BLANGAH RISE,37 TELOK BLANGAH RISE,TELOK BLANGAH RISE        ,37 TELOK BLANGAH RISE       Singapore,37 TELOK BLANGAH RISE      
116,BT MERAH CTRL,116 BT MERAH CTRL,BUKIT MERAH CENTRAL        ,116 BUKIT MERAH CENTRAL       Singapore,116 BUKIT MERAH CENTRAL      
8,TG PAGAR PLAZA,8 TG PAGAR PLAZA,TG PAGAR PLAZA        ,8 TG PAGAR PLAZA       Singapore,8 TG PAGAR PLAZA      
233,BAIN ST,233 BAIN ST,BAIN ST          ,233 BAIN ST         Singapore,233 BAIN ST        
11,TECK WHYE LANE,11 TECK WHYE LANE,TECK WHYE LANE        ,11 TECK WHYE LANE       Singapore,11 TECK WHYE LANE      
335,CLEMENTI AVE 2,335 CLEMENTI AVE 2,CLEMENTI AVE 2        ,335 CLEMENTI AVE 2       Singapore,335 CLEMENTI AVE 2      
712,CLEMENTI WEST ST 2,712 CLEMENTI WEST ST 2,CLEMENTI WEST ST 2      ,712 CLEMENTI WEST ST 2     Singapore,712 CLEMENTI WEST ST 2    
377,CLEMENTI AVE 5,377 CLEMENTI AVE 5,CLEMENTI AVE 5        ,377 CLEMENTI AVE 5       Singapore,377 CLEMENTI AVE 5      
356,CLEMENTI AVE 2,356 CLEMENTI AVE 2,CLEMENTI AVE 2        ,356 CLEMENTI AVE 2       Singapore,356 CLEMENTI AVE 2      
605,CLEMENTI WEST ST 1,605 CLEMENTI WEST ST 1,CLEMENTI WEST ST 1      ,605 CLEMENTI WEST ST 1     Singapore,605 CLEMENTI WEST ST 1    
111,ALJUNIED CRES,111 ALJUNIED CRES,ALJUNIED CRES          ,111 ALJUNIED CRES         Singapore,111 ALJUNIED CRES        
345,UBI AVE 1,345 UBI AVE 1,UBI AVE 1        ,345 UBI AVE 1       Singapore,345 UBI AVE 1      
344,UBI AVE 1,344 UBI AVE 1,UBI AVE 1        ,344 UBI AVE 1       Singapore,344 UBI AVE 1      
338,UBI AVE 1,338 UBI AVE 1,UBI AVE 1        ,338 UBI AVE 1       Singapore,338 UBI AVE 1      
339,UBI AVE 1,339 UBI AVE 1,UBI AVE 1        ,339 UBI AVE 1       Singapore,339 UBI AVE 1      
341,UBI AVE 1,341 UBI AVE 1,UBI AVE 1        ,341 UBI AVE 1       Singapore,341 UBI AVE 1      
126,ALJUNIED RD,126 ALJUNIED RD,ALJUNIED ROAD          ,126 ALJUNIED ROAD         Singapore,126 ALJUNIED ROAD        
332,UBI AVE 1,332 UBI AVE 1,UBI AVE 1        ,332 UBI AVE 1       Singapore,332 UBI AVE 1      
842,SIMS AVE,842 SIMS AVE,SIMS AVE          ,842 SIMS AVE         Singapore,842 SIMS AVE        
53,PIPIT RD,53 PIPIT RD,PIPIT ROAD          ,53 PIPIT ROAD         Singapore,53 PIPIT ROAD        
620,HOUGANG AVE 8,620 HOUGANG AVE 8,HOUGANG AVE 8        ,620 HOUGANG AVE 8       Singapore,620 HOUGANG AVE 8      
661,HOUGANG AVE 4,661 HOUGANG AVE 4,HOUGANG AVE 4        ,661 HOUGANG AVE 4       Singapore,661 HOUGANG AVE 4      
413,HOUGANG AVE 10,413 HOUGANG AVE 10,HOUGANG AVE 10        ,413 HOUGANG AVE 10       Singapore,413 HOUGANG AVE 10      
608,HOUGANG AVE 4,608 HOUGANG AVE 4,HOUGANG AVE 4        ,608 HOUGANG AVE 4       Singapore,608 HOUGANG AVE 4      
606,HOUGANG AVE 4,606 HOUGANG AVE 4,HOUGANG AVE 4        ,606 HOUGANG AVE 4       Singapore,606 HOUGANG AVE 4      
605,HOUGANG AVE 4,605 HOUGANG AVE 4,HOUGANG AVE 4        ,605 HOUGANG AVE 4       Singapore,605 HOUGANG AVE 4      
601,HOUGANG AVE 4,601 HOUGANG AVE 4,HOUGANG AVE 4        ,601 HOUGANG AVE 4       Singapore,601 HOUGANG AVE 4      
607,HOUGANG AVE 4,607 HOUGANG AVE 4,HOUGANG AVE 4        ,607 HOUGANG AVE 4       Singapore,607 HOUGANG AVE 4      
407,HOUGANG AVE 10,407 HOUGANG AVE 10,HOUGANG AVE 10        ,407 HOUGANG AVE 10       Singapore,407 HOUGANG AVE 10      
113,JURONG EAST ST 13,113 JURONG EAST ST 13,JURONG EAST ST 13      ,113 JURONG EAST ST 13     Singapore,113 JURONG EAST ST 13    
30,TEBAN GDNS RD,30 TEBAN GDNS RD,TEBAN GARDENS ROAD        ,30 TEBAN GARDENS ROAD       Singapore,30 TEBAN GARDENS ROAD      
111,JURONG EAST ST 13,111 JURONG EAST ST 13,JURONG EAST ST 13      ,111 JURONG EAST ST 13     Singapore,111 JURONG EAST ST 13    
311,JURONG EAST ST 32,311 JURONG EAST ST 32,JURONG EAST ST 32      ,311 JURONG EAST ST 32     Singapore,311 JURONG EAST ST 32    
414,JURONG WEST ST 42,414 JURONG WEST ST 42,JURONG WEST ST 42      ,414 JURONG WEST ST 42     Singapore,414 JURONG WEST ST 42    
542,JURONG WEST AVE 1,542 JURONG WEST AVE 1,JURONG WEST AVE 1      ,542 JURONG WEST AVE 1     Singapore,542 JURONG WEST AVE 1    
453,JURONG WEST ST 42,453 JURONG WEST ST 42,JURONG WEST ST 42      ,453 JURONG WEST ST 42     Singapore,453 JURONG WEST ST 42    
410,JURONG WEST ST 42,410 JURONG WEST ST 42,JURONG WEST ST 42      ,410 JURONG WEST ST 42     Singapore,410 JURONG WEST ST 42    
7,ST. GEORGE'S LANE,7 ST. GEORGE'S LANE,ST. GEORGE'S LANE        ,7 ST. GEORGE'S LANE       Singapore,7 ST. GEORGE'S LANE      
32,JLN BAHAGIA,32 JLN BAHAGIA,JALAN BAHAGIA          ,32 JALAN BAHAGIA         Singapore,32 JALAN BAHAGIA        
58,JLN MA'MOR,58 JLN MA'MOR,JALAN MA'MOR          ,58 JALAN MA'MOR         Singapore,58 JALAN MA'MOR        
74,WHAMPOA DR,74 WHAMPOA DR,WHAMPOA DR          ,74 WHAMPOA DR         Singapore,74 WHAMPOA DR        
10,UPP BOON KENG RD,10 UPP BOON KENG RD,UPP BOON KENG ROAD      ,10 UPP BOON KENG ROAD     Singapore,10 UPP BOON KENG ROAD    
19,ST. GEORGE'S RD,19 ST. GEORGE'S RD,ST. GEORGE'S ROAD        ,19 ST. GEORGE'S ROAD       Singapore,19 ST. GEORGE'S ROAD      
95,WHAMPOA DR,95 WHAMPOA DR,WHAMPOA DR          ,95 WHAMPOA DR         Singapore,95 WHAMPOA DR        
10,JLN BATU,10 JLN BATU,JALAN BATU          ,10 JALAN BATU         Singapore,10 JALAN BATU        
106,JLN RAJAH,106 JLN RAJAH,JALAN RAJAH          ,106 JALAN RAJAH         Singapore,106 JALAN RAJAH        
58,MARINE TER,58 MARINE TER,MARINE TER          ,58 MARINE TER         Singapore,58 MARINE TER        
110,C'WEALTH CRES,110 C'WEALTH CRES,COMMONWEALTH CRES          ,110 COMMONWEALTH CRES         Singapore,110 COMMONWEALTH CRES        
61,C'WEALTH DR,61 C'WEALTH DR,COMMONWEALTH DR          ,61 COMMONWEALTH DR         Singapore,61 COMMONWEALTH DR        
15,HOLLAND DR,15 HOLLAND DR,HOLLAND DR          ,15 HOLLAND DR         Singapore,15 HOLLAND DR        
19,HOLLAND DR,19 HOLLAND DR,HOLLAND DR          ,19 HOLLAND DR         Singapore,19 HOLLAND DR        
14,GHIM MOH RD,14 GHIM MOH RD,GHIM MOH ROAD        ,14 GHIM MOH ROAD       Singapore,14 GHIM MOH ROAD      
243,SERANGOON AVE 2,243 SERANGOON AVE 2,SERANGOON AVE 2        ,243 SERANGOON AVE 2       Singapore,243 SERANGOON AVE 2      
208,SERANGOON CTRL,208 SERANGOON CTRL,SERANGOON CENTRAL          ,208 SERANGOON CENTRAL         Singapore,208 SERANGOON CENTRAL        
424,TAMPINES ST 41,424 TAMPINES ST 41,TAMPINES ST 41        ,424 TAMPINES ST 41       Singapore,424 TAMPINES ST 41      
411,TAMPINES ST 41,411 TAMPINES ST 41,TAMPINES ST 41        ,411 TAMPINES ST 41       Singapore,411 TAMPINES ST 41      
468,TAMPINES ST 44,468 TAMPINES ST 44,TAMPINES ST 44        ,468 TAMPINES ST 44       Singapore,468 TAMPINES ST 44      
803,TAMPINES AVE 4,803 TAMPINES AVE 4,TAMPINES AVE 4        ,803 TAMPINES AVE 4       Singapore,803 TAMPINES AVE 4      
422,TAMPINES ST 41,422 TAMPINES ST 41,TAMPINES ST 41        ,422 TAMPINES ST 41       Singapore,422 TAMPINES ST 41      
401,TAMPINES ST 41,401 TAMPINES ST 41,TAMPINES ST 41        ,401 TAMPINES ST 41       Singapore,401 TAMPINES ST 41      
465,TAMPINES ST 44,465 TAMPINES ST 44,TAMPINES ST 44        ,465 TAMPINES ST 44       Singapore,465 TAMPINES ST 44      
459,TAMPINES ST 42,459 TAMPINES ST 42,TAMPINES ST 42        ,459 TAMPINES ST 42       Singapore,459 TAMPINES ST 42      
842,TAMPINES ST 82,842 TAMPINES ST 82,TAMPINES ST 82        ,842 TAMPINES ST 82       Singapore,842 TAMPINES ST 82      
440,TAMPINES ST 43,440 TAMPINES ST 43,TAMPINES ST 43        ,440 TAMPINES ST 43       Singapore,440 TAMPINES ST 43      
937,TAMPINES AVE 5,937 TAMPINES AVE 5,TAMPINES AVE 5        ,937 TAMPINES AVE 5       Singapore,937 TAMPINES AVE 5      
228,LOR 8 TOA PAYOH,228 LOR 8 TOA PAYOH,LOR 8 TOA PAYOH      ,228 LOR 8 TOA PAYOH     Singapore,228 LOR 8 TOA PAYOH    
140,POTONG PASIR AVE 3,140 POTONG PASIR AVE 3,POTONG PASIR AVE 3      ,140 POTONG PASIR AVE 3     Singapore,140 POTONG PASIR AVE 3    
179,TOA PAYOH CTRL,179 TOA PAYOH CTRL,TOA PAYOH CENTRAL        ,179 TOA PAYOH CENTRAL       Singapore,179 TOA PAYOH CENTRAL      
122,POTONG PASIR AVE 1,122 POTONG PASIR AVE 1,POTONG PASIR AVE 1      ,122 POTONG PASIR AVE 1     Singapore,122 POTONG PASIR AVE 1    
28,MARSILING DR,28 MARSILING DR,MARSILING DR          ,28 MARSILING DR         Singapore,28 MARSILING DR        
201,MARSILING DR,201 MARSILING DR,MARSILING DR          ,201 MARSILING DR         Singapore,201 MARSILING DR        
110,WOODLANDS ST 13,110 WOODLANDS ST 13,WOODLANDS ST 13        ,110 WOODLANDS ST 13       Singapore,110 WOODLANDS ST 13      
224,YISHUN ST 21,224 YISHUN ST 21,YISHUN ST 21        ,224 YISHUN ST 21       Singapore,224 YISHUN ST 21      
283,YISHUN AVE 6,283 YISHUN AVE 6,YISHUN AVE 6        ,283 YISHUN AVE 6       Singapore,283 YISHUN AVE 6      
739,YISHUN AVE 5,739 YISHUN AVE 5,YISHUN AVE 5        ,739 YISHUN AVE 5       Singapore,739 YISHUN AVE 5      
132,YISHUN ST 11,132 YISHUN ST 11,YISHUN ST 11        ,132 YISHUN ST 11       Singapore,132 YISHUN ST 11      
140,YISHUN RING RD,140 YISHUN RING RD,YISHUN RING ROAD        ,140 YISHUN RING ROAD       Singapore,140 YISHUN RING ROAD      
260,YISHUN ST 22,260 YISHUN ST 22,YISHUN ST 22        ,260 YISHUN ST 22       Singapore,260 YISHUN ST 22      
762,YISHUN ST 72,762 YISHUN ST 72,YISHUN ST 72        ,762 YISHUN ST 72       Singapore,762 YISHUN ST 72      
257,YISHUN RING RD,257 YISHUN RING RD,YISHUN RING ROAD        ,257 YISHUN RING ROAD       Singapore,257 YISHUN RING ROAD      
268,YISHUN ST 22,268 YISHUN ST 22,YISHUN ST 22        ,268 YISHUN ST 22       Singapore,268 YISHUN ST 22      
725,YISHUN ST 71,725 YISHUN ST 71,YISHUN ST 71        ,725 YISHUN ST 71       Singapore,725 YISHUN ST 71      
110,YISHUN RING RD,110 YISHUN RING RD,YISHUN RING ROAD        ,110 YISHUN RING ROAD       Singapore,110 YISHUN RING ROAD      
774,YISHUN AVE 3,774 YISHUN AVE 3,YISHUN AVE 3        ,774 YISHUN AVE 3       Singapore,774 YISHUN AVE 3      
730,YISHUN ST 71,730 YISHUN ST 71,YISHUN ST 71        ,730 YISHUN ST 71       Singapore,730 YISHUN ST 71      
760,YISHUN ST 72,760 YISHUN ST 72,YISHUN ST 72        ,760 YISHUN ST 72       Singapore,760 YISHUN ST 72      
322,ANG MO KIO AVE 3,322 ANG MO KIO AVE 3,ANG MO KIO AVE 3    ,322 ANG MO KIO AVE 3   Singapore,322 ANG MO KIO AVE 3  
181,ANG MO KIO AVE 5,181 ANG MO KIO AVE 5,ANG MO KIO AVE 5    ,181 ANG MO KIO AVE 5   Singapore,181 ANG MO KIO AVE 5  
512,BEDOK NTH AVE 2,512 BEDOK NTH AVE 2,BEDOK NORTH AVE 2      ,512 BEDOK NORTH AVE 2     Singapore,512 BEDOK NORTH AVE 2    
414,BEDOK NTH AVE 2,414 BEDOK NTH AVE 2,BEDOK NORTH AVE 2      ,414 BEDOK NORTH AVE 2     Singapore,414 BEDOK NORTH AVE 2    
183,BISHAN ST 13,183 BISHAN ST 13,BISHAN ST 13        ,183 BISHAN ST 13       Singapore,183 BISHAN ST 13      
179,BISHAN ST 13,179 BISHAN ST 13,BISHAN ST 13        ,179 BISHAN ST 13       Singapore,179 BISHAN ST 13      
163,BISHAN ST 13,163 BISHAN ST 13,BISHAN ST 13        ,163 BISHAN ST 13       Singapore,163 BISHAN ST 13      
272,BT BATOK EAST AVE 4,272 BT BATOK EAST AVE 4,BUKIT BATOK EAST AVE 4    ,272 BUKIT BATOK EAST AVE 4   Singapore,272 BUKIT BATOK EAST AVE 4  
327,BT BATOK ST 33,327 BT BATOK ST 33,BUKIT BATOK ST 33      ,327 BUKIT BATOK ST 33     Singapore,327 BUKIT BATOK ST 33    
331,BT BATOK ST 33,331 BT BATOK ST 33,BUKIT BATOK ST 33      ,331 BUKIT BATOK ST 33     Singapore,331 BUKIT BATOK ST 33    
336,BT BATOK ST 32,336 BT BATOK ST 32,BUKIT BATOK ST 32      ,336 BUKIT BATOK ST 32     Singapore,336 BUKIT BATOK ST 32    
366,BT BATOK ST 31,366 BT BATOK ST 31,BUKIT BATOK ST 31      ,366 BUKIT BATOK ST 31     Singapore,366 BUKIT BATOK ST 31    
326,BT BATOK ST 33,326 BT BATOK ST 33,BUKIT BATOK ST 33      ,326 BUKIT BATOK ST 33     Singapore,326 BUKIT BATOK ST 33    
23,KG BAHRU HILL,23 KG BAHRU HILL,KAMPONG BAHRU HILL        ,23 KAMPONG BAHRU HILL       Singapore,23 KAMPONG BAHRU HILL      
9,REDHILL CL,9 REDHILL CL,REDHILL CL          ,9 REDHILL CL         Singapore,9 REDHILL CL        
113,BT MERAH VIEW,113 BT MERAH VIEW,BUKIT MERAH VIEW        ,113 BUKIT MERAH VIEW       Singapore,113 BUKIT MERAH VIEW      
269A,QUEEN ST,269A QUEEN ST,QUEEN ST          ,269A QUEEN ST         Singapore,269A QUEEN ST        
328,CLEMENTI AVE 2,328 CLEMENTI AVE 2,CLEMENTI AVE 2        ,328 CLEMENTI AVE 2       Singapore,328 CLEMENTI AVE 2      
445,CLEMENTI AVE 3,445 CLEMENTI AVE 3,CLEMENTI AVE 3        ,445 CLEMENTI AVE 3       Singapore,445 CLEMENTI AVE 3      
375,CLEMENTI AVE 4,375 CLEMENTI AVE 4,CLEMENTI AVE 4        ,375 CLEMENTI AVE 4       Singapore,375 CLEMENTI AVE 4      
117,CLEMENTI ST 13,117 CLEMENTI ST 13,CLEMENTI ST 13        ,117 CLEMENTI ST 13       Singapore,117 CLEMENTI ST 13      
9,HAIG RD,9 HAIG RD,HAIG ROAD          ,9 HAIG ROAD         Singapore,9 HAIG ROAD        
17,EUNOS CRES,17 EUNOS CRES,EUNOS CRES          ,17 EUNOS CRES         Singapore,17 EUNOS CRES        
54,CASSIA CRES,54 CASSIA CRES,CASSIA CRES          ,54 CASSIA CRES         Singapore,54 CASSIA CRES        
11,HAIG RD,11 HAIG RD,HAIG ROAD          ,11 HAIG ROAD         Singapore,11 HAIG ROAD        
347,UBI AVE 1,347 UBI AVE 1,UBI AVE 1        ,347 UBI AVE 1       Singapore,347 UBI AVE 1      
348,UBI AVE 1,348 UBI AVE 1,UBI AVE 1        ,348 UBI AVE 1       Singapore,348 UBI AVE 1      
330,UBI AVE 1,330 UBI AVE 1,UBI AVE 1        ,330 UBI AVE 1       Singapore,330 UBI AVE 1      
844,SIMS AVE,844 SIMS AVE,SIMS AVE          ,844 SIMS AVE         Singapore,844 SIMS AVE        
6,HOUGANG AVE 3,6 HOUGANG AVE 3,HOUGANG AVE 3        ,6 HOUGANG AVE 3       Singapore,6 HOUGANG AVE 3      
122,HOUGANG AVE 1,122 HOUGANG AVE 1,HOUGANG AVE 1        ,122 HOUGANG AVE 1       Singapore,122 HOUGANG AVE 1      
405,HOUGANG AVE 10,405 HOUGANG AVE 10,HOUGANG AVE 10        ,405 HOUGANG AVE 10       Singapore,405 HOUGANG AVE 10      
313,JURONG EAST ST 32,313 JURONG EAST ST 32,JURONG EAST ST 32      ,313 JURONG EAST ST 32     Singapore,313 JURONG EAST ST 32    
116,JURONG EAST ST 13,116 JURONG EAST ST 13,JURONG EAST ST 13      ,116 JURONG EAST ST 13     Singapore,116 JURONG EAST ST 13    
234,JURONG EAST ST 21,234 JURONG EAST ST 21,JURONG EAST ST 21      ,234 JURONG EAST ST 21     Singapore,234 JURONG EAST ST 21    
309,JURONG EAST ST 32,309 JURONG EAST ST 32,JURONG EAST ST 32      ,309 JURONG EAST ST 32     Singapore,309 JURONG EAST ST 32    
524,JURONG WEST ST 52,524 JURONG WEST ST 52,JURONG WEST ST 52      ,524 JURONG WEST ST 52     Singapore,524 JURONG WEST ST 52    
557,JURONG WEST ST 42,557 JURONG WEST ST 42,JURONG WEST ST 42      ,557 JURONG WEST ST 42     Singapore,557 JURONG WEST ST 42    
97,GEYLANG BAHRU,97 GEYLANG BAHRU,GEYLANG BAHRU          ,97 GEYLANG BAHRU         Singapore,97 GEYLANG BAHRU        
23,BENDEMEER RD,23 BENDEMEER RD,BENDEMEER ROAD          ,23 BENDEMEER ROAD         Singapore,23 BENDEMEER ROAD        
42,JLN BAHAGIA,42 JLN BAHAGIA,JALAN BAHAGIA          ,42 JALAN BAHAGIA         Singapore,42 JALAN BAHAGIA        
63,KALLANG BAHRU,63 KALLANG BAHRU,KALLANG BAHRU          ,63 KALLANG BAHRU         Singapore,63 KALLANG BAHRU        
10,ST. GEORGE'S RD,10 ST. GEORGE'S RD,ST. GEORGE'S ROAD        ,10 ST. GEORGE'S ROAD       Singapore,10 ST. GEORGE'S ROAD      
48A,DORSET RD,48A DORSET RD,DORSET ROAD          ,48A DORSET ROAD         Singapore,48A DORSET ROAD        
102,JLN DUSUN,102 JLN DUSUN,JALAN DUSUN          ,102 JALAN DUSUN         Singapore,102 JALAN DUSUN        
51,TANGLIN HALT RD,51 TANGLIN HALT RD,TANGLIN HALT ROAD        ,51 TANGLIN HALT ROAD       Singapore,51 TANGLIN HALT ROAD      
203,SERANGOON CTRL,203 SERANGOON CTRL,SERANGOON CENTRAL          ,203 SERANGOON CENTRAL         Singapore,203 SERANGOON CENTRAL        
234,SERANGOON AVE 3,234 SERANGOON AVE 3,SERANGOON AVE 3        ,234 SERANGOON AVE 3       Singapore,234 SERANGOON AVE 3      
245,SERANGOON AVE 2,245 SERANGOON AVE 2,SERANGOON AVE 2        ,245 SERANGOON AVE 2       Singapore,245 SERANGOON AVE 2      
209,SERANGOON CTRL,209 SERANGOON CTRL,SERANGOON CENTRAL          ,209 SERANGOON CENTRAL         Singapore,209 SERANGOON CENTRAL        
205,SERANGOON CTRL,205 SERANGOON CTRL,SERANGOON CENTRAL          ,205 SERANGOON CENTRAL         Singapore,205 SERANGOON CENTRAL        
246,SERANGOON AVE 3,246 SERANGOON AVE 3,SERANGOON AVE 3        ,246 SERANGOON AVE 3       Singapore,246 SERANGOON AVE 3      
105,TAMPINES ST 11,105 TAMPINES ST 11,TAMPINES ST 11        ,105 TAMPINES ST 11       Singapore,105 TAMPINES ST 11      
223,TAMPINES ST 24,223 TAMPINES ST 24,TAMPINES ST 24        ,223 TAMPINES ST 24       Singapore,223 TAMPINES ST 24      
469,TAMPINES ST 44,469 TAMPINES ST 44,TAMPINES ST 44        ,469 TAMPINES ST 44       Singapore,469 TAMPINES ST 44      
443,TAMPINES ST 43,443 TAMPINES ST 43,TAMPINES ST 43        ,443 TAMPINES ST 43       Singapore,443 TAMPINES ST 43      
470,TAMPINES ST 44,470 TAMPINES ST 44,TAMPINES ST 44        ,470 TAMPINES ST 44       Singapore,470 TAMPINES ST 44      
428,TAMPINES ST 41,428 TAMPINES ST 41,TAMPINES ST 41        ,428 TAMPINES ST 41       Singapore,428 TAMPINES ST 41      
92,LOR 4 TOA PAYOH,92 LOR 4 TOA PAYOH,LOR 4 TOA PAYOH      ,92 LOR 4 TOA PAYOH     Singapore,92 LOR 4 TOA PAYOH    
20,LOR 7 TOA PAYOH,20 LOR 7 TOA PAYOH,LOR 7 TOA PAYOH      ,20 LOR 7 TOA PAYOH     Singapore,20 LOR 7 TOA PAYOH    
83,LOR 2 TOA PAYOH,83 LOR 2 TOA PAYOH,LOR 2 TOA PAYOH      ,83 LOR 2 TOA PAYOH     Singapore,83 LOR 2 TOA PAYOH    
218,MARSILING CRES,218 MARSILING CRES,MARSILING CRES          ,218 MARSILING CRES         Singapore,218 MARSILING CRES        
26,MARSILING DR,26 MARSILING DR,MARSILING DR          ,26 MARSILING DR         Singapore,26 MARSILING DR        
108,WOODLANDS ST 13,108 WOODLANDS ST 13,WOODLANDS ST 13        ,108 WOODLANDS ST 13       Singapore,108 WOODLANDS ST 13      
734,YISHUN AVE 5,734 YISHUN AVE 5,YISHUN AVE 5        ,734 YISHUN AVE 5       Singapore,734 YISHUN AVE 5      
135,YISHUN ST 11,135 YISHUN ST 11,YISHUN ST 11        ,135 YISHUN ST 11       Singapore,135 YISHUN ST 11      
720,YISHUN ST 71,720 YISHUN ST 71,YISHUN ST 71        ,720 YISHUN ST 71       Singapore,720 YISHUN ST 71      
263,YISHUN ST 22,263 YISHUN ST 22,YISHUN ST 22        ,263 YISHUN ST 22       Singapore,263 YISHUN ST 22      
778,YISHUN AVE 2,778 YISHUN AVE 2,YISHUN AVE 2        ,778 YISHUN AVE 2       Singapore,778 YISHUN AVE 2      
288,YISHUN AVE 6,288 YISHUN AVE 6,YISHUN AVE 6        ,288 YISHUN AVE 6       Singapore,288 YISHUN AVE 6      
277,YISHUN ST 22,277 YISHUN ST 22,YISHUN ST 22        ,277 YISHUN ST 22       Singapore,277 YISHUN ST 22      
547,ANG MO KIO AVE 10,547 ANG MO KIO AVE 10,ANG MO KIO AVE 10    ,547 ANG MO KIO AVE 10   Singapore,547 ANG MO KIO AVE 10  
511,ANG MO KIO AVE 8,511 ANG MO KIO AVE 8,ANG MO KIO AVE 8    ,511 ANG MO KIO AVE 8   Singapore,511 ANG MO KIO AVE 8  
